id,name,desc
dzenis-kozica,Dzenis Kozica,Dzenis Kozica Född: 28 april 1993 Fotbollsspelare Position: anfallare Nummer: 31 Moderklubb: IFK Värnamo 2 säsong. 36 matcher. 4 mål. 2018 28 4 2019 8
sven-krantz,Sven Krantz,Sven Axel Krantz Född: 4 augusti 1956 Fotbollsspelare Position: anfallare Moderklubb: Djurgårdens IF 2 säsonger.13 matcher. 2 mål. 1975 6 1 1976 7 1
julian-kristoffersen,Julian Kristoffersen,Julian Kristoffersen Född: 10 maj 1997 Fotbollsspelare Position: anfallare Moderklubb: FK Ørn Horten (Norge) 1 säsong. 3 matcher. 0 mål. 2017 3 0
niklas-kronwall,Niklas Kronwall,Hans Niklas Kronwall Född: 12 januari 1981 Ishockeyspelare Position: back Moderklubb: Järfälla HC Säsonger Matcher Mål Ass Poäng 1999/00 37 1 4 5 2000
marcus-kruger,Marcus Krüger,Marcus Viktor Krüger Född: 27 maj 1990 Ishockeyspelare Position: forward Längd: 183 cm Nummer: 32 Skjuter: vänster Moderklubb: Huddinge IK Säsonger Ma
toni-kuivasto,Toni Kuivasto,Toni Kuivasto Född: 31 december 1975 Fotbollsspelare Position: försvarare Moderklubb: FC Ilves (Finland) 4 säsonger. 86 matcher. 3 mål. 2003 13 0 SM-g
emir-kujovic,Emir Kujovic,Emir Kujović Född: 22 juni 1988 Fotbollsspelare Position: anfallare Nummer: 20 Moderklubb: Klippans BoIF 3 säsonger. 56 matcher. 14 mål. 2019 – 9 (4) 
stephan-kullberg,Stephan Kullberg,Stephan Svante Walter Kullberg Född: 10 januari 1959 Fotbollsspelare Position: försvarare Moderklubb: Mönsterås GoIF 6 säsonger. 131 matcher. 4 mål. 1
sigfrid-kungberg,Sigfrid Kungberg,Sigfrid Verner Kungberg Född: 18 februari 1904 Bandyspelare 3 säsonger. 1930 1931 1932
jones-dr-jones-kusi-asare,Jones Kusi-Asare,Jones Kusi-Asare Född: 21 maj 1980 Fotbollsspelare Position: anfallare Moderklubb: Vasalunds IF 5 säsonger. 95 matcher. 30 mål. 1999 15 1 2000 15 4 20
danilo-kuzmanovic,Danilo Kuzmanovic,Danilo Kuzmanovic Född: 4 januari 1992 Fotbollsspelare Position: försvarare Moderklubb: Red Star Belgrade (Serbien) 1 säsong. 1 matcher. 0 mål. 2010 1
tommy-kvarneryd,Tommy Kvarneryd,Tommy Kvarneryd Född: 10 maj 1940 Ishockeyspelare Position: målvakt Moderklubb: Matteuspojkarna Säsonger Matcher Mål Ass Poäng 1959/60 – – – –
karl-kylander,Karl Kylander,Karl Vilhelm Kylander Född: 12 december 1900 Ishockeyspelare Position: back Moderklubb: Säsonger Matcher Mål Ass Poäng 1921/22 – – – – 1922/23 – – – –
elliot-kack,Elliot Käck,Carl Elliot Leifson Käck Född: 18 september 1989 Fotbollsspelare Position: försvarare Längd: 173 cm Nummer: 5 Moderklubb: Djurgårdens IF 4 säsong. 106
sven-kallen,Sven Källén,Sven Gustav Ingvar Källén Född: 26 juli 1921 Fotbollsspelare Position: försvarare Moderklubb: Falköpings AIK 4 säsonger. 18 matcher. 0 mål. 1942/43 – 
kim-kongo-kim-kallstrom,Kim Källström,Kim Mikael Källström Född: 24 augusti 1982 Fotbollsspelare Position: mittfältare Moderklubb: BK Häcken 3 säsonger. 76 matcher. 29 mål. 2002 24 12 SM-g
rolf-lagerback,Rolf Lagerbäck,Rolf Alfred Lagerbäck Född: 8 maj 1916 Curlingspelare Moderklubb: x säsonger. 19xx 19xx
tommy-lagerback,Tommy Lagerbäck,Tommy Lagerbäck Född: 14 december 1942 Curlingspelare Moderklubb: x säsonger. 19xx 19xx
ulf-lagerback,Ulf Lagerbäck,Ulf Lennart Lagerbäck Född: 16 juli 1945 Curlingspelare Moderklubb: x säsonger. 19xx 19xx
ingemar-landsjo,Ingemar Landsjö,Carl Vilhelm Ingemar Landsjö Född: 18 oktober 1935 Ishockeyspelare Position: målvakt Moderklubb: IK Stefa Säsonger Matcher Mål Ass Poäng 1961/62 – – –
peter-langemar,Peter Langemar,Bengt Peter Langemar Född: 4 februari 1974 Fotbollsspelare Position: försvarare Moderklubb: IFK Österåker 6 säsonger. 85 matcher. 9 mål. 1993 11 2 199
gosta-lantz,Gösta Lantz,Gösta Vilhelm Lantz Född: 15 januari 1919 Fotbollsspelare Position: anfallare Moderklubb: Westermalms IF 4 säsonger. 12 mål. 1937/38 – 0 1938/39 – 4 1
per-larner-f-d-karlsson,Per Larner (fd Karlsson),Per Axel Larner (f.d. Karlsson ) Född: 3 november 1911 Fotbollsspelare Position: anfallare Moderklubb: IFK Eskilstuna 7 säsonger. 60 mål. 1933/34 1 0 
soren-larsen,Søren Larsen,Søren Sixten Larsen Född: 16 september 1981 Fotbollsspelare Position: anfallare Moderklubb: BK Frem (Danmark) 2 säsonger. 13 matcher. 10 mål. 2004 1 0
anders-larsson,Anders Larsson,Anders Larsson Född: 4 juni 1975 Ishockeyspelare Position: forward Moderklubb: Djurgårdens IF Säsonger Matcher Mål Ass Poäng 1994/95 1 0 0 0
annika-larsson,Annika Larsson,Annika Pernilla Larsson Född: 6 maj 1970 Fotbollsspelare Position: Mittfältare Nummer: 7 Moderklubb: Mariestads BOIS 1990 1991 1996
arne-larsson,Arne Larsson,Sven Arne Larsson Född: 27 april 1931 Fotbollsspelare Position: ytterhalv Moderklubb: Djurgårdens IF 5 säsonger. 40 matcher. 0 mål. 1950/51 3 0 1951/5
bengt-larsson,Bengt Larsson,Bengt Larsson Född: 27 januari 1927 Ishockeyspelare Position: forward Moderklubb: Djurgårdens IF Säsonger Matcher Mål Ass Poäng 1948/49 – – – – 1949/5
bjorn-larsson,Björn Larsson,Björn Ivar Larsson Född: 5 juli 1946 Ishockeyspelare Position: målvakt Moderklubb: Älvsjö AIK Säsonger Matcher Mål Ass Poäng 1963/64 9 – – – 1964/65 1
bo-larsson,Bo Larsson,Bo Gunnar Larsson Född: 13 mars 1956 Ishockeyspelare Position: målvakt Moderklubb: Mälarhöjden/Västertorp Säsonger Matcher Mål Ass Poäng 1982/83 8 – –
dick-larsson,Dick Larsson,Bernth Dick Larsson Född: 12 januari 1965 Ishockeyspelare Position: forward Moderklubb: Djurgårdens IF Säsonger Matcher Mål Ass Poäng 1982/83 1 0 0 0 
jacob-une-larsson,Jacob Une Larsson,Jacob Hugo Une Larsson Född: 8 april 1994 Fotbollsspelare Position: försvarare Längd: 181 cm Nummer: 4 Moderklubb: IF Brommapojkarna 2016 13 1 2017 29
lars-larsson,Lars Larsson,Lars Larsson Född: Fotbollsspelare Position: målvakt Moderklubb: Essinge IK 1 säsong. 0 mål. 1943/44 – 0
stig-larsson,Stig Larsson,Stig Gunnar Larsson Född: 22 november 1947 Ishockeyspelare Position: forward Moderklubb: Nacka HK Säsonger Matcher Mål Ass Poäng 1965/66 – – – – 1966/
sture-larsson,Sture Larsson,Nils Sture Larsson Född: 14 december 1919 Fotbollsspelare Position: anfallare Moderklubb: Ängby IF 10 säsonger. 54 matcher. 44 mål. 1938/39 – 2 1939/4
sven-larsson,Sven Larsson,Sven Larsson Född: Fotbollsspelare Position: Moderklubb: 1 säsong. 0 mål. 1948/49 – 0
larsson,Larsson,Larsson Född: Fotbollsspelare Position: målvakt Moderklubb: 1 säsong. 0 mål. 1943/44 – 0
lars-olof-laurell,Lars-Olof Laurell,Lars-Olof Laurell Född: 19 april 1910 Stiftare av DIF Curling Curlingspelare Moderklubb: x säsonger. 19xx 19xx
mika-leinonen,Mika Leinonen,Mika Arvi Leinonen Född: 5 oktober 1957 Fotbollsspelare Position: försvarare Moderklubb: IF Brommapojkarna 4 säsonger. 44 matcher. 0 mål. 1980 11 0 19
jonathan-lekkerimaki,Jonathan Lekkerimäki,Jonathan Mikael Lekkerimäki Född: 24 juli 2004 Ishockeyspelare Position: forward Längd: 181 cm Nummer: 88 Moderklubb: Flemingsbergs IK Säsonger Matche
annika-lennkvist,Annika Lennkvist,"Annika Elisabeth Marianne Lennkvist Född: 7 februari 1969 Fotbollsspelare Position: back, mittfältare Nummer: 17 Moderklubb: IFK Täby 1986 1987 1988 1"
greger-lewenhaupt,Greger Lewenhaupt,Johan Greger Lewenhaupt Född: 16 december 1920 Fotbollsspelare Position: Moderklubb: n säsonger. n matcher. n mål. 1943 – – 1944 – –
nils-lewenhaupt,Nils Lewenhaupt,Charles-Louis Sixt Nils Lewenhaupt Född: 10 november 1910 Fotbollsspelare Position: Moderklubb: 1 säsong. 0 mål. 1943/44 – 0 Bandyspelare 2 säsonger. 
carl-lilja,Carl Lilja,Carl Ingvar Helge Lilja Född: 30 september 1931 Ishockeyspelare Position: forward Moderklubb: IK Göta Säsonger Matcher Mål Ass Poäng 1957/58 14 17 3 2
karl-erik-lilja,Karl-Erik Lilja,Karl-Erik Lilja Född: 24 april 1957 Ishockeyspelare Position: back Moderklubb: Hammarby IF Säsonger Matcher Mål Ass Poäng 1979/80 20 3 5 5 1980/81 32 
yngve-liljeberg,Yngve Liljeberg,Karl Yngve Liljeberg Född: 23 juli 1909 Fotbollsspelare Position: Moderklubb: 1 säsong. 2 matcher. 0 mål. 1935/36 2 0 Bandyspelare 2 säsonger. 1940 19
erik-lindberg,Erik Lindberg,Erik Lindberg Född: Fotbollsspelare Position: Moderklubb: 3 säsonger. 28 matcher. 0 mål. 1932/33 – 0 1933/34 18 0 1934/35 9 0
evert-lindberg,Evert Lindberg,Evert Verner Arvid Lindberg Född: 19 maj 1910 Fotbollsspelare Position: Moderklubb: Ishockeyspelare Position: back Moderklubb: Säsonger Matcher Mål As
sven-lindberg,Sven Lindberg,Sven Erik Lindberg Född: 31 januari 1930 Fotbollsspelare Position: målvakt Moderklubb: Karlstads BIK 4 säsonger. 12 matcher. 0 mål. 1954/55 1 0 1955/5
magnus-lindblad,Magnus Lindblad,Magnus Anders Lindblad Född: 12 september 1972 Fotbollsspelare Position: målvakt Moderklubb: IK Frej 4 säsonger. 33 matcher. 0 mål. 1996 3 0 1997 3 0 
kurt-lindblom,Kurt Lindblom,Kurt Lindblom Född: x månad 19xx Curlingspelare Moderklubb: x säsonger. 19xx 19xx
carl-lindbom,Carl Lindbom,Carl Erik Sten Lindbom Född: 20 maj 2003 Ishockeyspelare Position: målvakt Längd: 185 cm Nummer: 35 Plockar: vänster Moderklubb: Ekerö IK Säsonger Mat
erik-lindbom,Erik Lindbom,Erik Leonard Lindbom Född: 12 april 1902 Fotbollsspelare Position: Moderklubb: 1 säsong. 21 matcher. 16 mål. 1927/28 21 16
einar-lindell,Einar Lindell,John Einar Lindell Född: 29 november 1919 Bandyspelare 2 säsonger. 1940 1941
nils-lindell,Nils Lindell,Nils Oskar Ossian Lindell Född: 21 juli 1906 Bandyspelare 2 säsonger. 1940 1941
ingemar-lindevall,Ingemar Lindevall,John Ingemar Lindevall Född: 3 augusti 1962 Fotbollsspelare Position: anfallare Moderklubb: Djurgårdens IF 1 säsong. 5 matcher. 0 mål. 1980 5 0
roger-lindevall,Roger Lindevall,Dan Roger Lindevall Född: 30 januari 1960 Fotbollsspelare Position: anfallare Moderklubb: Djurgårdens IF 3 säsonger. 18 matcher. 1 mål. 1976 1 0 1977 
annika-lindfors,Annika Lindfors,Annika Lindfors Född: 1976 Fotbollsspelare Position: back Nummer: 2 Moderklubb: 1993
lars-lindgren,Lars Lindgren,Lars Lindgren Född: Fotbollsspelare Position: Moderklubb: 1 säsong. 0 mål. 1943/44 – 0
erik-lindgren,Erik Lindgren,Karl Erik Teodor Lindgren Född: 20 december 1902 Ishockeyspelare Position: back Moderklubb: Djurgårdens IF SM-guld: 1926 Stor grabb #18 ishockey Säson
kent-lindgren,Kent Lindgren,Kent Åke Lindgren Född: 14 maj 1944 Ishockeyspelare Position: forward Moderklubb: Heffners/Ortvikens IF Säsonger Matcher Mål Ass Poäng 1965/66 5 – – –
kjell-lindgren,Kjell Lindgren,Kjell Gunnar Lindgren Född: 1 januari 1958 Ishockeyspelare Position: forward Moderklubb: Djurgårdens IF Säsonger Matcher Mål Ass Poäng 1977/78 2 0 0 0
peter-lindgren,Peter Lindgren,Peter Birger Lindgren Född: 13 februari 1960 Ishockeyspelare Position: back Moderklubb: Säsonger Matcher Mål Ass Poäng 1985/86 30 1 4 5
tommie-lindgren,Tommie Lindgren,Hans Tommie Lindgren Född: 1 juni 1947 Ishockeyspelare Position: forward Moderklubb: Heffners/Ortvikens IF Säsonger Matcher Mål Ass Poäng 1966/67 – – 
jorgen-lindman,Jörgen Lindman,Mats Jörgen Lindman Född: 7 augusti 1951 Fotbollsspelare Position: försvarare Moderklubb: Lycksele IF 6 säsonger. 71 matcher. 1 mål. 1974 1 0 1975 4 0
malin-lindman,Malin Lindman,Malin Maria Lindman Född: 3 april 1970 Fotbollsspelare Position: forward Nummer: 27 Moderklubb: Rossöns IF 1990
sven-lindman,Sven Lindman,Sven Henrik Lindman Född: 19 april 1942 Fotbollsspelare Position: försvarare/mittfältare Moderklubb: Lycksele IF 16 säsonger. 312 matcher. 51 mål. 196
camilla-lindqvist,Camilla Lindqvist,Anna Camilla Lindqvist Född: 13 april 1969 Fotbollsspelare Position: forward Nummer: 2 Moderklubb: Skogås 1988 1989 1990 1991 1992
carl-anders-lindqvist,Carl-Anders Lindqvist,Carl-Anders Lindqvist Född: 28 april 1919 Bandyspelare 2 säsonger. 1940 1941
johan-lindstedt,Johan Lindstedt,Johan Fredrik Lindstedt Född: 28 januari 1972 Ishockeyspelare Position: forward Moderklubb: Djurgårdens IF Säsonger Matcher Mål Ass Poäng 1990/91 33 3
sven-bertil-lindstrom,Sven-Bertil Lindström,Sven-Bertil Lindström Född: 1 mars 1949 Ishockeyspelare Position: back Moderklubb: Clemensnäs IF Säsonger Matcher Mål Ass Poäng 1970/71 19 5 3 8 1971/
martin-linse,Martin Linse,Per Martin Linse Född: 13 oktober 1962 Ishockeyspelare Position: forward Moderklubb: IFK Lidingö Säsonger Matcher Mål Ass Poäng 1981/82 30 1 3 4 1952/
olle-liss,Olle Liss,Olov Edvard Liss Född: 24 oktober 1992 Ishockeyspelare Position: forward Längd: 187 cm Nummer: 44 Moderklubb: Björbo IF Säsonger Matcher Mål Assist Po
martin-lossman,Martin Lossman,Martin Lossman Född: 29 augusti 1971 Fotbollsspelare Position: målvakt Moderklubb: Hammarby IF 2 säsonger. 15 matcher. 0 mål. 1998 8 0 1999 7 0
fredrik-loven,Fredrik Lovén,Lars Fredrik Lovén Född: 14 mars 1977 Ishockeyspelare Position: forward Moderklubb: Djurgårdens IF Säsonger Matcher Mål Ass Poäng 1995/96 4 0 0 0 1996
karl-lund,Karl Lund,Karl Efraim Lund Född: 10 november 1915 Fotbollsspelare Position: högerytter Moderklubb: 1936/37 5 2 1937/38 ? 0 1938/39 ? 0 1939/40 ? 0
joakim-lundberg,Joakim Lundberg,Joakim Olof Andreas Lundberg Född: 12 februari 1974 Ishockeyspelare Position: back Moderklubb: Hammarby IF Säsonger Matcher Mål Ass Poäng 1992/93 6 0 
ulf-lundberg,Ulf Lundberg,Ulf Harry Lundberg Född: 6 november 1955 Fotbollsspelare Position: mittback Moderklubb: IFK Sundsvall 6 säsonger. 101 matcher. 6 mål. 1981 23 1 1982 1
lars-lundborg,Lars Lundborg,Lars-Olof Lundborg Född: 28 september 1963 Fotbollsspelare Position: försvarare Moderklubb: Djurgårdens IF 4 säsonger. 29 matcher. 0 mål. 1984 4 0 198
einar-lundell,Einar Lundell,Karl Arvid Einar Lundell Född: 9 januari 1894 Medlem: 1630 Ishockeyspelare Position: back Moderklubb: IK Göta Säsonger Matcher Mål Ass Poäng 1933/34 3
lars-ake-lundell,Lars-Åke Lundell,Lars-Åke Lundell Född: 16 augusti 1946 Ishockeyspelare Position: back Moderklubb: Djurgårdens IF Säsonger Matcher Mål Ass Poäng 1963/64 – – – – 1964/6
ann-sofie-lundgren,Ann-Sofie Lundgren,Jenny Ann-Sofie Lundgren Född: 9 maj 1975 Fotbollsspelare Position: back Nummer: Moderklubb: Boo FF 1991 1992 1995
annika-lundgren,Annika Lundgren,Gertrud Annika Lundgren Född: 26 oktober 1963 Fotbollsspelare Position: back Nummer: 11 Moderklubb: Djurgårdens IF 1978 1979 1980 1981 1982 1983 1984 
gunnar-lundgren,Gunnar Lundgren,Ernst Erik Gunnar Lundgren Född: 17 september 1917 Fotbollsspelare Position: målvakt Moderklubb: Djurgårdens IF 5 säsonger. 16 matcher. 0 mål. 1936/37
susanne-lundgren,Susanne Lundgren,Susanne Lundgren Född: 26 oktober 1963 Fotbollsspelare Position: Nummer: Moderklubb: 1982 1983 1984 1985 1986 1987 1988 1989
lennart-lundin,Lennart Lundin,Hans Lennart Lundin Född: 8 september 1959 Fotbollsspelare Position: mittfältare Moderklubb: BKV Norrtälje 3 säsonger. 30 matcher. 4 mål. 1983 7 1 198
tommy-lundin,Tommy Lundin,Rolf Tommy Lundin Född: 2 april 1944 Bandyspelare 3 säsonger. 1963 1964 1965
asa-lundin,Åsa Lundin,Åsa Helena Lundin Född: 14 september 1966 Fotbollsspelare Position: Nummer: Moderklubb: 1989 1990 1991
thomas-lundmark,Thomas Lundmark (fd Andersson),Thomas Bengt Lundmark Född: 28 juni 1963 Fotbollsspelare Position: mittfältare Moderklubb: IFK Eskilstuna 4 säsonger. 100 matcher. 16 mål. 1990 21 0 1
bo-lundquist,Bo Lundquist,Bo Christer Lundquist Född: 26 september 1942 Ordförande DIF Fotboll 1998-2009
anette-lundqvist,Anette Lundqvist,"Anette Marie Lundqvist Född: 27 juli 1973 Fotbollsspelare Position: back, mittfältare Nummer: Moderklubb: Älvsjö 1991 1992"
frans-lundqvist,Frans Lundqvist,Frans Wilhelm Lundqvist Född: 23 september 1873 Medlem: 11 Grundare av Djurgårdens IF
gunnar-lundqvist,Gunnar Lundqvist,Gunnar Lundqvist Född: 30 juni 1920 Hedersordförande DIF Fotboll Sekreterare i DIF 1948 Fotbollsledare Ordförande i Sällskapet Gamla Djurgårdare 1982-
lars-lundqvist,Lars Lundqvist,Lars Erik Lundqvist Född: 16 mars 1941 Fotbollsspelare Position: anfallare Moderklubb: Djurgårdens IF 3 säsonger. 15 matcher. 1 mål. 1960 1 0 1961 5 1
per-lundstrom,Per Lundström,Per Kenneth Valdemar Lundström Född: 29 juli 1941 Ishockeyspelare Position: forward Moderklubb: Skellefteå IF Säsonger Matcher Mål Ass Poäng 1964/65 2
patrick-luxenburg,Patrick Luxenburg,Patrick Anders Luxenburg Född: 7 juli 1972 Fotbollsspelare Position: mittfältare Moderklubb: Djurgårdens IF 1 säsong. 1 match. 0 mål. 1990 1 0
jani-lyyski,Jani Lyyski,Jani Pekka Lyyski Född: 16 mars 1983 Fotbollsspelare Position: Moderklubb: 2 säsonger. 41 matcher. 0 mål. 2010 20 0 2011 21 0
arne-lang,Arne Lång,Johan Arne Lång Född: 31 mars 1936 Ishockeyspelare Position: back Moderklubb: Mora IK Säsonger Matcher Mål Ass Poäng 1964/65 12 2 2 4
jesper-lofgren,Jesper Löfgren,Jesper Löfgren Född: 3 maj 1997 Fotbollsspelare Position: mittback Längd: 193 cm Nummer: 4 Moderklubb: Halltorps IK 2021 24 2022 2023
leif-lovegaard,Leif Lövegaard,Leif Sigurd Lövegaard Född: 30 april 1963 Fotbollsspelare Position: målvakt Moderklubb: IFK Österåker 4 säsonger. 11 matcher. 0 mål. 1983 8 0 1984 2 0
per-lovfors,Per Lövfors,Per Håkan Lövfors Född: 21 september 1953 Fotbollsspelare Position: mittfältare/anfallare Moderklubb: Spånga IS 4 säsonger. 89 matcher. 16 mål. 1973 2
malcolm-super-mac-macdonald,Malcolm Macdonald,Malcolm Ian Macdonald Född: 7 januari 1950 Fotbollsspelare Position: anfallare Moderklubb: Fulham FC 1 säsong. 9 matcher. 2 mål. 1979 9 2
harald-magnusson,Harald Magnusson,Martin Harald Magnusson Född: 10 augusti 1869 Medlem: 3 Grundare av Djurgårdens IF
mikael-magnusson,Mikael Magnusson,Mikael Magnusson Född: 15 mars 1973 Ishockeyspelare Position: back Moderklubb: IFK Salem Säsonger Matcher Mål Ass Poäng 1992/93 39 5 1 6 1993/94 39 8 
per-olow-magnusson,Per-Olow Magnusson,Per-Olow Magnusson Född: 22 september 1939 Fotbollsspelare Position: Moderklubb: 1 säsong. 1 mål. 1962 – 1 1963 5 2
peter-magnusson,Peter Magnusson,Peter Niklas Magnusson Född: 16 juli 1984 Fotbollsspelare Position: försvarare Moderklubb: Spårvägens IF 2 säsonger. 24 matcher. 0 mål. 2008 11 0 2009
roland-magnusson,Roland Magnusson,Roland Bernard Magnusson Född: 17 september 1943 Fotbollsspelare Position: anfallare Moderklubb: Hagalunds IS 3 säsonger. 11 matcher. 1 mål. 1965 2 0 
torsten-magnusson,Torsten Magnusson,Torsten Rudolf Vilhelm Magnusson Född: 9 april 1933 Ishockeyspelare Position: forward Moderklubb: Djurgårdens IF Säsonger Matcher Mål Ass Poäng 1951/5
felix-magro,Felix Magro,Felix (eg. Feliciano) Magro Född: 2 februari 1979 Fotbollsspelare Position: mittfältare Moderklubb: Landskrona BoIS 2 säsonger. 21 matcher. 1 mål. 200
trimi-makolli,Trimi Makolli,Trimi (eg. Ljeutrim) Makolli Född: 2 januari 1992 Fotbollsspelare Position: anfallare Moderklubb: FC Independiente 2 säsonger. 2 matcher. 0 mål. 2009 
rene-muzola-makondele,René Muzola Makondele,René Muzola Makondele Född: 20 april 1982 Fotbollsspelare Position: anfallare Moderklubb: Kongo Kinshasa Star (Kongo) 3 säsonger. 41 matcher. 5 mål. 2
ove-malmberg,Ove Malmberg,Lars-Ove Gösta Malmberg Född: 17 maj 1933 Ishockeyspelare Position: back Moderklubb: IK Göta Säsonger Matcher Mål Ass Poäng 1957/58 14 2 0 2 1958/59 –
malmer,Malmer,Malmer Född: Fotbollsspelare Position: center Moderklubb: 1 säsong. 0 mål. 1938/39 – 0
nebojsa-marinkovic,Nebojsa Marinkovic,Nebojsa Marinkovic Född: 19 juni 1986 Fotbollsspelare Position: mittfältare Moderklubb: Timočanin (Serbien) 1 säsonger.3 matcher. 0 mål. 2008 3 0
branko-markovic,Branko Markovic,Branko (Branislav) Markovic Född: 13 april 1964 Fotbollsspelare Position: anfallare Moderklubb: Älvsjö AIK 1 säsong.19 matcher. 1 mål. 1984 19 1
kenneth-maron,Kenneth Maron,Kenneth André Maron Född: 16 juni 1973 Fotbollsklubb Position: försvarare Moderklubb: Täby IS 2 säsonger. 14 matcher. 0 mål. 1994 9 0 1995 5 0
daniel-martinez,Daniel Martinez,Göran Daniel Martinez Född: 9 januari 1973 Fotbollsspelare Position: mittfältare Moderklubb: IFK Lidingö 5 säsonger. 65 matcher. 8 mål. 1992 4 0 1993 
mikael-martinsson,Mikael Martinsson,Lars Erik Mikael Martinsson Född: 29 mars 1966 Fotbollsklubb Position: anfallare Moderklubb: Vasalunds IF 4 säsonger. 89 matcher. 33 mål. 1989 8 0 199
markus-matthiasson,Markus Matthiasson,Markus Henrik Matthias Matthiasson Född: 16 november 1975 Ishockeyspelare Position: forward Moderklubb: Uppsala AIS Säsonger Matcher Mål Ass Poäng 199
christer-mattiasson,Christer Mattiasson,Björn Ove Christer Mattiasson Född: 29 juli 1971 Fotbollsspelare Position: anfallare Moderklubb: Lillestrøm SK (Norge) 2 säsonger. 29 matcher. 3 mål. 
torgny-mattsson,Torgny Mattsson,Sven-Erik Torgny Mattsson Född: 7 juni 1948 Fotbollsspelare Position: målvakt Moderklubb: Edsbro IF 1 säsong. 6 matcher. 0 mål. 1971 6 0
darko-mavrak,Darko Mavrak,Darko Mavrak Född: 19 januari 1969 Fotbollsspelare Position: mittfältare Moderklubb: FK Velez Mostar (Jugoslavien) 3 säsonger. 50 matcher. 1 mål. 1993
mark-mayambela,Mark Mayambela,Luphiwana Mark Mayambela Född: 9 september 1987 Fotbollsspelare Position: mittfältare Moderklubb: Fast 11 (Sydafrika) 1 säsonger. 15 matcher. 1 mål. 2
mihlali-mayambela,Mihlali Mayambela,Mihlali Samson Mayambela Född: 25 augusti 1996 Fotbollsspelare Position: mittfältare Moderklubb: Cape Town All Stars (Sydafrika) 1 säsonger. 8 matcher
brian-mcdermott,Brian McDermott,Brian James McDermott Född: 8 april 1961 Fotbollsspelare Position: anfallare Moderklubb: Arsenal (England) 1 säsong. 12 matcher. 2 mål. 1986 12 2
bengt-meijer,Bengt Meijer,Bengt Agne Meijer Född: 13 februari 1925 Fotbollsspelare Position: anfallare Moderklubb: Surahammars IF 2 säsonger. 16 matcher. 6 mål. 1947/48 16 3 19
bjorne-mellstrom,Björne Mellström,"Harry Björne Mellström Född: 10 mars, 1933 Bordtennis SM-guld: 13 (1957, 2st 58, 2st 59, 2st 60, 3st 61, 3st 62) NM-guld: 5 (3st 1957, 2st 1961) 88 la"
hans-tjalle-mild,Hans Mild,Hans Hjalmar Mild Född: 31 juli 1934 Fotbollsspelare Position: försvarare Moderklubb: Karlbergs BK 11 säsonger. 179 matcher. 7 mål. 1954/55 3 1 1955/5
hrvoje-milic,Hrvoje Milic,Hrvoje Milic Född: 10 maj 1989 Fotbollsspelare Position: vänsterback Moderklubb: Hajduk Split (Kroatien) 2 säsonger. 36 matcher. 3 mål. 2009 26 3 2010
par-millqvist,Pär Millqvist,Pär Johan Millqvist Född: 24 maj 1967 Fotbollsspelare Position: anfallare Moderklubb: Råsunda IS 1 säsong. 8 matcher. 0 mål. 1986 8 0
henric-misiorny,Henric Misiorny,Karl Henric Misiorny Född: 26 februari 1957 Fotbollsspelare Position: målvakt Moderklubb: Djurgårdens IF 1 säsong. 1 match. 0 mål. 1975 1 0
mattias-mitku,Mattias Mitku,Mattias Mitku Född: 20 juli 2001 Fotbollsspelare Position: mittfältare Nummer: 25 Moderklubb: IFK Tumba 2016 2017 2018 2019 2020 2021 2022
svante-mjorne,Svante Mjörne,Svante Per-Eric Mjörne Född: 13 mars 1958 Fotbollsspelare Position: mittfältare Moderklubb: IFK Västerås 5 säsonger. 93 matcher. 12 mål. 1983 12 1 198
pontus-molander,Pontus Molander,Pontus Molander Född: 13 mars 1964 Ishockeyspelare Position: forward Moderklubb: Sundbybergs IK Säsonger Matcher Mål Ass Poäng 1982/83 2 0 0 0 1983/84
seon-min-moon,Seon-Min Moon,Seon-Min Moon Född: 9 juni 1992. Fotbollsspelare Position: mittfältare Moderklubb: Nike Academy (England) 2 säsonger. 20 matcher. 2 mål. 2015 10 1 201
yura-movsisyan,Yura Movsisyan,Yura Movsisyan Född: 2 augusti 1987 Fotbollsspelare Position: anfallare Nummer: 19 Moderklubb: Pasadena Lakers (USA) 1 säsonger. 4 matcher. 0 mål. 201
kerim-mrabti,Kerim Mrabti,Abdallah Kerim Mrabti Född: 20 maj 1994 Fotbollsspelare Position: mittfältare/anfallare Moderklubb: Enköpings SK 3 säsonger. 77 matcher. 18 mål. 2015 
joakim-musakka,Joakim Musakka,Henry Einar Joakim Musakka Född: 4 november 1968 Ishockeyspelare Position: back Moderklubb: Älta IF Säsonger Matcher Mål Ass Poäng 1993/94 39 3 4 7 19
nyasha-mushekwi,Nyasha Mushekwi,Nyasha Mushekwi Född: 21 augusti 1987 Fotbollsspelare Position: anfallare Moderklubb: CAPS United (Zimbabwe) 1 säsonger. 21 matcher. 12 mål. 2015 21 1
boyd-mwila,Boyd Mwila,Boyd Mwila Född: 28 juli 1984 Fotbollsspelare Position: anfallare Moderklubb: Chiparamba Great Eagles (Zambia) 1 säsonger. 19 matcher. 2 mål. 2009 19 
ebba-myrberg,Ebba Myrberg,"Ebba Sofia Matilda Myrberg Född: 4 december 1910 Friidrottare 3 SM-guld 1928 längdhopp, 100 m, 4*100 m"
lars-myrberg,Lars Myrberg,"Lars Mikael Myrberg Född: 23 november 1964 Boxare SM-guld: 3 (1986, 1987, 1988) OS-brons 1988"
